date,ninsee,no2,o3,pm10
14/04/2018,77486,14,36,15
14/04/2018,77487,18,35,14
14/04/2018,77489,9,38,10
14/04/2018,77490,11,37,15
14/04/2018,77491,8,38,12
14/04/2018,77492,11,37,14
14/04/2018,77493,16,36,14
14/04/2018,77494,9,38,12
14/04/2018,77495,22,35,15
14/04/2018,77496,12,36,14
14/04/2018,77498,17,37,17
14/04/2018,77500,9,38,10
14/04/2018,77501,7,38,10
14/04/2018,77504,8,38,10
14/04/2018,77505,12,37,15
14/04/2018,77506,7,38,12
14/04/2018,77507,11,37,12
14/04/2018,77508,18,36,15
14/04/2018,77509,11,37,12
14/04/2018,77510,19,36,15
14/04/2018,77511,23,36,24
14/04/2018,77512,11,37,14
14/04/2018,77513,16,37,17
14/04/2018,77514,28,36,24
14/04/2018,77515,19,37,20
14/04/2018,77516,8,38,10
14/04/2018,77517,27,36,20
14/04/2018,77518,18,36,14
14/04/2018,77519,11,36,14
14/04/2018,77520,6,38,12
14/04/2018,77521,16,37,15
14/04/2018,77522,11,36,12
14/04/2018,77523,11,37,12
14/04/2018,77524,11,37,12
14/04/2018,77525,20,36,20
14/04/2018,77526,11,37,17
14/04/2018,77527,14,36,15
14/04/2018,77528,20,35,14
14/04/2018,77529,15,37,15
14/04/2018,77530,11,36,14
14/04/2018,77531,9,38,10
14/04/2018,77532,12,36,14
14/04/2018,77533,10,37,12
14/04/2018,77534,18,36,15
14/04/2018,78003,16,37,15
14/04/2018,78005,29,34,30
14/04/2018,78006,11,35,17
14/04/2018,78007,29,35,27
14/04/2018,78009,13,37,15
14/04/2018,78010,28,34,27
14/04/2018,78013,24,34,24
14/04/2018,78015,28,35,30
14/04/2018,78020,26,33,25
14/04/2018,78029,28,33,29
14/04/2018,78030,15,36,15
14/04/2018,78031,28,31,25
14/04/2018,78033,27,33,27
14/04/2018,78034,21,35,22
14/04/2018,78036,21,34,22
14/04/2018,78043,29,35,24
14/04/2018,78048,16,34,20
14/04/2018,78049,28,33,27
14/04/2018,78050,17,36,19
14/04/2018,78053,18,34,22
14/04/2018,78057,23,30,25
14/04/2018,78062,25,35,24
14/04/2018,78068,20,30,24
14/04/2018,78070,27,33,25
14/04/2018,78071,14,37,15
14/04/2018,78072,25,31,24
14/04/2018,78073,26,36,20
14/04/2018,78076,16,31,22
14/04/2018,78077,11,35,17
14/04/2018,78082,24,30,24
14/04/2018,78084,19,35,20
14/04/2018,78087,18,37,14
14/04/2018,78089,23,30,25
14/04/2018,78090,29,33,29
14/04/2018,78092,31,34,25
14/04/2018,78096,13,34,19
14/04/2018,78104,28,32,25
14/04/2018,78107,22,30,24
14/04/2018,78108,13,37,17
14/04/2018,78113,27,30,29
14/04/2018,78117,29,36,22
14/04/2018,78118,29,31,25
14/04/2018,78120,17,37,14
14/04/2018,78123,29,34,29
14/04/2018,78124,34,33,30
14/04/2018,78125,17,37,14
14/04/2018,78126,31,35,25
14/04/2018,78128,17,37,14
14/04/2018,78133,29,35,27
14/04/2018,78138,28,34,30
14/04/2018,78140,29,34,29
14/04/2018,78143,25,37,19
14/04/2018,78146,32,33,29
14/04/2018,78147,18,30,24
14/04/2018,78152,26,35,24
14/04/2018,78158,31,35,24
14/04/2018,78160,22,37,17
14/04/2018,78162,19,37,15
14/04/2018,78163,19,32,22
14/04/2018,78164,17,37,14
14/04/2018,78165,25,36,22
14/04/2018,78168,19,36,17
14/04/2018,78171,12,35,17
14/04/2018,78172,28,35,30
14/04/2018,78185,21,32,24
14/04/2018,78188,18,30,24
14/04/2018,78189,27,35,25
14/04/2018,78190,31,34,27
14/04/2018,78192,23,31,24
14/04/2018,78193,19,37,15
14/04/2018,78194,12,33,19
14/04/2018,78196,26,35,24
14/04/2018,78202,27,30,29
14/04/2018,78206,29,34,29
14/04/2018,78208,23,36,20
14/04/2018,78209,12,36,15
14/04/2018,78217,28,33,29
14/04/2018,78220,16,37,15
14/04/2018,78224,29,35,25
14/04/2018,78227,27,33,30
14/04/2018,78230,27,33,27
14/04/2018,78231,25,31,25
14/04/2018,78233,28,35,25
14/04/2018,78234,25,31,24
14/04/2018,78236,21,34,22
14/04/2018,78237,17,30,22
14/04/2018,78238,28,33,29
14/04/2018,78239,30,31,27
14/04/2018,78242,28,35,22
14/04/2018,78245,26,31,25
14/04/2018,78246,29,30,29
14/04/2018,78251,29,35,25
14/04/2018,78255,24,30,25
14/04/2018,78261,27,31,30
14/04/2018,78262,17,35,20
14/04/2018,78263,15,35,19
14/04/2018,78264,14,35,19
14/04/2018,78265,19,34,20
14/04/2018,78267,28,32,29
14/04/2018,78269,13,35,14
14/04/2018,78276,22,29,25
14/04/2018,78278,23,33,24
14/04/2018,78281,26,33,25
14/04/2018,78283,11,34,17
14/04/2018,78285,16,32,20
14/04/2018,78289,15,35,19
14/04/2018,78290,28,30,25
14/04/2018,78291,29,32,27
14/04/2018,78296,29,31,29
14/04/2018,78297,27,36,20
14/04/2018,78299,27,31,30
14/04/2018,78300,24,33,24
14/04/2018,78302,10,34,17
14/04/2018,78305,27,34,25
14/04/2018,78307,11,35,15
14/04/2018,78310,14,33,20
14/04/2018,78311,33,33,30
14/04/2018,78314,28,32,29
14/04/2018,78317,26,30,30
14/04/2018,78320,21,30,24
14/04/2018,78321,21,36,20
14/04/2018,78322,30,36,22
14/04/2018,78324,27,31,25
14/04/2018,78325,25,33,25
14/04/2018,78327,28,32,29
14/04/2018,78329,26,30,30
14/04/2018,78334,18,37,17
14/04/2018,78335,30,31,27
14/04/2018,78337,21,29,25
14/04/2018,78343,28,36,20
14/04/2018,78344,21,30,24
14/04/2018,78346,22,30,24
14/04/2018,78349,17,37,14
14/04/2018,78350,30,35,25
14/04/2018,78354,29,31,25
14/04/2018,78356,24,37,19
14/04/2018,78358,30,33,30
14/04/2018,78361,31,31,27
14/04/2018,78362,30,31,27
14/04/2018,78364,24,34,24
14/04/2018,78366,18,36,19
14/04/2018,78367,29,34,25
14/04/2018,78368,26,34,25
14/04/2018,78372,30,35,25
14/04/2018,78380,28,34,25
14/04/2018,78381,14,33,20
14/04/2018,78382,28,35,30
14/04/2018,78383,20,36,19
14/04/2018,78384,29,34,29
14/04/2018,78385,23,30,24
14/04/2018,78389,18,36,20
14/04/2018,78391,25,30,25
14/04/2018,78396,30,33,30
14/04/2018,78397,21,37,17
14/04/2018,78398,15,36,17
14/04/2018,78401,28,32,30
14/04/2018,78402,28,33,27
14/04/2018,78403,28,32,30
14/04/2018,78404,17,34,20
14/04/2018,78406,22,37,17
14/04/2018,78407,10,35,15
14/04/2018,78410,26,30,27
14/04/2018,78413,18,30,24
14/04/2018,78415,25,34,24
14/04/2018,78416,26,30,30
14/04/2018,78417,22,31,24
14/04/2018,78418,31,33,30
14/04/2018,78420,15,36,19
14/04/2018,78423,25,36,20
14/04/2018,78431,29,34,27
14/04/2018,78437,26,30,27
14/04/2018,78439,20,32,22
14/04/2018,78440,28,33,30
14/04/2018,78442,22,35,20
14/04/2018,78443,21,35,20
14/04/2018,78444,22,30,24
14/04/2018,78451,28,33,27
14/04/2018,78455,28,35,24
14/04/2018,78460,27,30,30
14/04/2018,78464,15,36,15
14/04/2018,78465,20,33,22
14/04/2018,78466,29,35,27
14/04/2018,78470,15,36,15
14/04/2018,78472,14,37,17
14/04/2018,78474,19,32,22
14/04/2018,78475,21,33,22
14/04/2018,78478,13,37,17
14/04/2018,78481,30,34,27
14/04/2018,78484,26,30,25
14/04/2018,78486,12,37,15
14/04/2018,78490,25,36,22
14/04/2018,78497,10,36,15
14/04/2018,78498,29,35,29
14/04/2018,78499,16,37,15
14/04/2018,78501,29,31,27
14/04/2018,78502,30,34,27
14/04/2018,78503,19,29,24
14/04/2018,78505,20,33,22
14/04/2018,78506,15,37,17
14/04/2018,78513,17,35,20
14/04/2018,78516,11,35,15
14/04/2018,78517,14,35,14
14/04/2018,78518,27,35,22
14/04/2018,78520,17,33,20
14/04/2018,78522,16,37,14
14/04/2018,78524,29,35,24
14/04/2018,78528,25,30,25
14/04/2018,78530,24,32,24
14/04/2018,78531,28,31,25
14/04/2018,78536,27,30,29
14/04/2018,78537,17,37,14
14/04/2018,78545,28,36,22
14/04/2018,78548,20,37,17
14/04/2018,78550,23,35,22
14/04/2018,78551,30,34,30
14/04/2018,78557,12,35,15
14/04/2018,78558,21,30,24
14/04/2018,78559,19,30,24
14/04/2018,78561,21,37,17
14/04/2018,78562,14,36,19
14/04/2018,78564,16,37,15
14/04/2018,78565,22,33,24
14/04/2018,78567,28,30,27
14/04/2018,78569,16,37,14
14/04/2018,78571,28,35,25
14/04/2018,78575,24,37,19
14/04/2018,78576,18,36,17
14/04/2018,78586,31,33,32
14/04/2018,78588,22,35,22
14/04/2018,78590,18,37,15
14/04/2018,78591,22,32,24
14/04/2018,78597,28,31,25
14/04/2018,78601,18,37,15
14/04/2018,78605,17,33,20
14/04/2018,78606,10,34,17
14/04/2018,78608,23,30,24
14/04/2018,78609,27,32,30
14/04/2018,78615,25,35,22
14/04/2018,78616,24,34,24
14/04/2018,78618,17,31,22
14/04/2018,78620,26,36,19
14/04/2018,78621,24,36,20
14/04/2018,78623,19,36,19
14/04/2018,78624,29,34,30
14/04/2018,78638,28,34,30
14/04/2018,78640,31,35,22
14/04/2018,78642,29,34,30
14/04/2018,78643,29,34,29
14/04/2018,78644,19,36,17
14/04/2018,78646,30,36,24
14/04/2018,78647,27,32,25
14/04/2018,78650,31,34,29
14/04/2018,78653,20,35,20
14/04/2018,78655,14,36,14
14/04/2018,78668,22,30,24
14/04/2018,78672,29,34,29
14/04/2018,78674,27,35,22
14/04/2018,78677,25,32,25
14/04/2018,78681,21,34,22
14/04/2018,78683,22,35,20
14/04/2018,78686,31,35,22
14/04/2018,78688,24,36,19
14/04/2018,91001,11,36,10
14/04/2018,91016,10,36,14
14/04/2018,91017,18,37,14
14/04/2018,91021,25,36,15
14/04/2018,91022,10,36,10
14/04/2018,91027,32,36,22
14/04/2018,91035,12,37,15
14/04/2018,91037,22,36,14
14/04/2018,91038,16,36,12
14/04/2018,91041,23,36,15
14/04/2018,91044,31,36,19
14/04/2018,91045,23,36,14
14/04/2018,91047,19,36,12
14/04/2018,91064,31,36,22
14/04/2018,91067,10,36,9
14/04/2018,91069,10,36,9
14/04/2018,91075,11,35,9
14/04/2018,91079,12,36,10
14/04/2018,91080,16,36,12
14/04/2018,91081,13,37,12
14/04/2018,91085,20,37,14
14/04/2018,91086,33,36,17
14/04/2018,91093,20,37,15
14/04/2018,91095,19,36,14
14/04/2018,91097,27,36,19
14/04/2018,91098,11,37,14
14/04/2018,91099,16,36,10
14/04/2018,91100,15,36,10
14/04/2018,91103,29,36,17
14/04/2018,91105,20,37,15
14/04/2018,91106,19,37,14
14/04/2018,91109,13,37,12
14/04/2018,91111,22,37,17
14/04/2018,91112,10,36,9
14/04/2018,91114,27,36,20
14/04/2018,91115,24,37,17
14/04/2018,91121,11,36,10
14/04/2018,91122,26,37,19
14/04/2018,91129,18,36,12
14/04/2018,91130,11,36,14
14/04/2018,91131,10,36,14
14/04/2018,91132,17,36,14
14/04/2018,91135,21,36,14
14/04/2018,91136,31,36,20
14/04/2018,91137,10,36,9
14/04/2018,91145,13,37,15
14/04/2018,91148,15,37,12
14/04/2018,91156,22,36,14
14/04/2018,91159,24,36,14
14/04/2018,91161,32,36,22
14/04/2018,91174,32,36,17
14/04/2018,91175,14,37,14
14/04/2018,91179,27,36,15
14/04/2018,91180,15,36,12
14/04/2018,91182,35,36,17
14/04/2018,91184,14,36,10
14/04/2018,91186,21,37,15
14/04/2018,91191,29,35,22
14/04/2018,91195,17,36,12
14/04/2018,91198,16,36,12
14/04/2018,91200,16,37,14
14/04/2018,91201,32,36,20
14/04/2018,91204,30,36,15
14/04/2018,91207,23,36,15
14/04/2018,91215,27,36,19
14/04/2018,91216,31,36,20
14/04/2018,91222,9,36,10
14/04/2018,91223,13,37,12
14/04/2018,91225,32,36,19
14/04/2018,91226,16,37,14
14/04/2018,91228,35,36,17
14/04/2018,91232,17,36,12
14/04/2018,91235,33,36,19
14/04/2018,91240,11,36,10
14/04/2018,91243,24,37,17
14/04/2018,91244,25,36,14
14/04/2018,91247,11,37,14
14/04/2018,91248,12,35,9
14/04/2018,91249,20,37,15
14/04/2018,91272,26,37,19
14/04/2018,91273,11,36,9
14/04/2018,91274,23,37,17
14/04/2018,91275,24,37,17
14/04/2018,91284,13,37,14
14/04/2018,91286,33,36,19
14/04/2018,91292,23,36,15
14/04/2018,91293,17,36,12
14/04/2018,91294,10,36,12
14/04/2018,91312,30,35,20
14/04/2018,91315,22,36,14
14/04/2018,91318,18,36,14
14/04/2018,91319,24,37,17
14/04/2018,91326,32,36,20
14/04/2018,91330,20,36,14
14/04/2018,91332,28,36,15
14/04/2018,91333,27,36,17
14/04/2018,91338,21,37,15
14/04/2018,91339,28,36,17
14/04/2018,91340,33,36,17
14/04/2018,91345,31,36,20
14/04/2018,91347,30,36,19
14/04/2018,91359,13,36,10
14/04/2018,91363,28,36,19
14/04/2018,91374,11,35,9
14/04/2018,91376,25,36,15
14/04/2018,91377,32,35,22
14/04/2018,91378,17,37,14
14/04/2018,91386,27,36,15
14/04/2018,91390,10,36,12
14/04/2018,91393,11,36,14
14/04/2018,91399,11,36,9
14/04/2018,91405,14,36,10
14/04/2018,91408,16,36,10
14/04/2018,91411,21,37,15
14/04/2018,91412,19,36,12
14/04/2018,91414,10,36,14
14/04/2018,91421,29,36,20
14/04/2018,91425,29,36,17
14/04/2018,91432,33,36,22
14/04/2018,91433,14,36,12
14/04/2018,91434,31,36,19
14/04/2018,91435,27,36,15
14/04/2018,91441,19,36,14
14/04/2018,91457,25,36,15
14/04/2018,91458,29,36,19
14/04/2018,91461,26,36,17
14/04/2018,91463,12,36,10
14/04/2018,91468,27,36,15
14/04/2018,91469,12,36,10
14/04/2018,91471,28,36,19
14/04/2018,91473,15,36,10
14/04/2018,91477,31,36,20
14/04/2018,91479,34,35,24
14/04/2018,91482,18,37,15
14/04/2018,91494,31,36,17
14/04/2018,91495,11,37,14
14/04/2018,91507,10,36,9
14/04/2018,91508,13,36,9
14/04/2018,91511,10,36,14
14/04/2018,91514,27,36,19
14/04/2018,91519,12,37,14
14/04/2018,91521,34,36,19
14/04/2018,91525,14,37,14
14/04/2018,91526,11,36,9
14/04/2018,91533,11,36,12
14/04/2018,91534,29,36,20
14/04/2018,91538,25,36,19
14/04/2018,91540,17,37,14
14/04/2018,91544,11,36,10
14/04/2018,91546,16,37,14
14/04/2018,91547,11,37,15
14/04/2018,91549,31,36,19
14/04/2018,91552,26,36,17
14/04/2018,91553,31,36,17
14/04/2018,91556,11,37,12
14/04/2018,91560,26,37,17
14/04/2018,91568,19,37,15
14/04/2018,91570,30,36,19
14/04/2018,91573,29,36,17
14/04/2018,91577,28,36,15
14/04/2018,91578,18,37,14
14/04/2018,91579,24,36,14
14/04/2018,91581,21,37,15
14/04/2018,91587,31,36,20
14/04/2018,91589,32,36,20
14/04/2018,91593,15,37,14
14/04/2018,91599,18,36,12
14/04/2018,91600,33,36,19
14/04/2018,91602,16,37,14
14/04/2018,91613,10,36,14
14/04/2018,91617,29,36,17
14/04/2018,91619,19,36,14
14/04/2018,91629,14,36,10
14/04/2018,91630,18,37,14
14/04/2018,91631,26,36,17
14/04/2018,91634,20,37,15
14/04/2018,91635,30,36,20
14/04/2018,91639,15,36,10
14/04/2018,91645,32,35,22
14/04/2018,91648,31,36,17
14/04/2018,91649,26,36,15
14/04/2018,91654,17,36,12
14/04/2018,91657,31,36,22
14/04/2018,91659,30,36,15
14/04/2018,91661,31,36,20
14/04/2018,91662,14,37,14
14/04/2018,91665,30,36,19
14/04/2018,91666,29,36,19
14/04/2018,91667,31,36,19
14/04/2018,91671,16,36,12
14/04/2018,91679,26,36,19
14/04/2018,91685,30,36,19
14/04/2018,91687,32,36,20
14/04/2018,91689,34,35,24
14/04/2018,91691,28,36,20
14/04/2018,91692,27,36,19
14/04/2018,92002,34,35,24
14/04/2018,92004,45,31,32
14/04/2018,92007,37,34,24
14/04/2018,92009,41,31,32
14/04/2018,92012,34,33,25
14/04/2018,92014,36,35,24
14/04/2018,92019,33,35,22
14/04/2018,92020,35,34,24
14/04/2018,92022,31,34,22
14/04/2018,92023,33,35,22
14/04/2018,92024,46,31,30
14/04/2018,92025,39,31,32
14/04/2018,92026,42,31,30
14/04/2018,92032,34,34,24
14/04/2018,92033,33,33,25
14/04/2018,92035,40,31,30
14/04/2018,92036,45,31,32
14/04/2018,92040,33,33,24
14/04/2018,92044,45,30,30
14/04/2018,92046,35,33,24
14/04/2018,92047,31,34,24
14/04/2018,92048,32,35,24
14/04/2018,92049,38,33,24
14/04/2018,92050,37,33,30
14/04/2018,92051,44,30,30
14/04/2018,92060,33,35,22
14/04/2018,92062,38,31,29
14/04/2018,92063,34,33,29
14/04/2018,92064,34,33,25
14/04/2018,92071,35,35,24
14/04/2018,92072,32,34,24
14/04/2018,92073,37,32,29
14/04/2018,92075,35,33,24
14/04/2018,92076,32,34,25
14/04/2018,92077,31,35,24
14/04/2018,92078,43,31,32
14/04/2018,93001,51,32,30
14/04/2018,93005,37,34,29
14/04/2018,93006,46,33,27
14/04/2018,93007,41,33,30
14/04/2018,93008,49,33,30
14/04/2018,93010,40,34,27
14/04/2018,93013,44,33,30
14/04/2018,93014,29,35,25
14/04/2018,93015,29,35,24
14/04/2018,93027,47,33,30
14/04/2018,93029,46,33,30
14/04/2018,93030,42,33,30
14/04/2018,93031,40,32,32
14/04/2018,93032,27,35,24
14/04/2018,93033,28,35,22
14/04/2018,93039,43,32,32
14/04/2018,93045,48,32,29
14/04/2018,93046,32,35,25
14/04/2018,93047,28,35,24
14/04/2018,93048,44,33,27
14/04/2018,93049,31,34,24
14/04/2018,93050,28,35,24
14/04/2018,93051,30,35,22
14/04/2018,93053,46,33,27
14/04/2018,93055,50,32,30
14/04/2018,93057,34,34,25
14/04/2018,93059,40,32,32
14/04/2018,93061,50,32,29
14/04/2018,93062,28,34,25
14/04/2018,93063,48,33,29
14/04/2018,93064,36,34,25
14/04/2018,93066,50,32,32
14/04/2018,93070,49,32,32
14/04/2018,93071,33,35,27
14/04/2018,93072,41,33,32
14/04/2018,93073,30,35,27
14/04/2018,93074,29,35,24
14/04/2018,93077,31,34,25
14/04/2018,93078,31,35,27
14/04/2018,93079,39,32,32
14/04/2018,94001,31,35,22
14/04/2018,94002,40,34,25
14/04/2018,94003,38,34,24
14/04/2018,94004,31,35,22
14/04/2018,94011,34,35,22
14/04/2018,94015,32,34,22
14/04/2018,94016,37,34,25
14/04/2018,94017,35,34,24
14/04/2018,94018,41,33,25
14/04/2018,94019,32,35,22
14/04/2018,94021,37,35,25
14/04/2018,94022,37,35,25
14/04/2018,94028,38,35,25
14/04/2018,94033,38,33,24
14/04/2018,94034,35,35,24
14/04/2018,94037,39,34,25
14/04/2018,94038,38,35,25
14/04/2018,94041,41,34,25
14/04/2018,94042,38,33,24
14/04/2018,94043,40,34,25
14/04/2018,94044,33,35,22
14/04/2018,94046,41,34,25
14/04/2018,94047,27,35,19
14/04/2018,94048,28,35,20
14/04/2018,94052,36,33,24
14/04/2018,94053,30,35,20
14/04/2018,94054,35,35,24
14/04/2018,94055,31,35,20
14/04/2018,94056,26,35,19
14/04/2018,94058,33,34,24
14/04/2018,94059,30,35,20
14/04/2018,94060,30,35,20
14/04/2018,94065,35,35,24
14/04/2018,94067,43,33,25
14/04/2018,94068,36,34,24
14/04/2018,94069,41,33,25
14/04/2018,94070,27,35,19
14/04/2018,94071,32,35,22
14/04/2018,94073,38,35,25
14/04/2018,94074,35,35,24
14/04/2018,94075,29,35,20
14/04/2018,94076,39,35,25
14/04/2018,94077,33,35,24
14/04/2018,94078,35,35,24
14/04/2018,94079,31,35,22
14/04/2018,94080,42,33,25
14/04/2018,94081,40,35,25
14/04/2018,95002,24,33,32
14/04/2018,95008,25,29,29
14/04/2018,95011,19,29,29
14/04/2018,95012,21,29,27
14/04/2018,95014,31,33,30
14/04/2018,95018,37,32,32
14/04/2018,95019,34,33,30
14/04/2018,95023,17,34,30
14/04/2018,95024,24,29,30
14/04/2018,95026,20,35,29
14/04/2018,95028,26,34,30
14/04/2018,95039,24,34,30
14/04/2018,95040,24,30,30
14/04/2018,95042,26,33,30
14/04/2018,95046,21,30,30
14/04/2018,95051,29,33,32
14/04/2018,95052,19,34,30
14/04/2018,95054,18,30,30
14/04/2018,95055,22,35,29
14/04/2018,95056,23,34,29
14/04/2018,95058,17,34,29
14/04/2018,95059,15,34,30
14/04/2018,95060,27,33,30
14/04/2018,95061,26,33,30
14/04/2018,95063,34,32,32
14/04/2018,95074,27,34,30
14/04/2018,95078,25,35,32
14/04/2018,95088,38,33,30
14/04/2018,95091,27,33,30
14/04/2018,95094,29,34,30
14/04/2018,95101,19,28,27
14/04/2018,95102,19,33,30
14/04/2018,95110,19,32,30
14/04/2018,95116,18,34,29
14/04/2018,95119,15,29,29
14/04/2018,95120,23,34,30
14/04/2018,95127,27,35,32
14/04/2018,95134,19,34,30
14/04/2018,95139,16,29,29
14/04/2018,95141,20,29,29
14/04/2018,95142,18,32,30
14/04/2018,95144,24,34,29
14/04/2018,95149,20,35,29
14/04/2018,95150,23,29,29
14/04/2018,95151,27,33,30
14/04/2018,95154,24,35,25
14/04/2018,95157,24,29,27
14/04/2018,95166,20,30,30
14/04/2018,95169,20,30,30
14/04/2018,95170,27,33,30
14/04/2018,95176,30,33,32
14/04/2018,95177,22,34,32
14/04/2018,95181,25,34,32
14/04/2018,95183,27,34,32
14/04/2018,95197,37,32,32
14/04/2018,95199,30,33,30
14/04/2018,95203,33,33,32
14/04/2018,95205,30,33,30
14/04/2018,95210,36,32,32
14/04/2018,95211,24,34,30
14/04/2018,95212,25,35,27
14/04/2018,95213,21,34,30
14/04/2018,95214,23,34,29
14/04/2018,95218,27,35,30
14/04/2018,95219,32,32,32
14/04/2018,95229,28,33,30
14/04/2018,95241,26,34,29
14/04/2018,95250,21,35,27
14/04/2018,95252,31,33,32
14/04/2018,95253,25,29,30
14/04/2018,95254,21,33,30
14/04/2018,95256,26,33,30
14/04/2018,95257,29,33,30
14/04/2018,95258,17,34,30
14/04/2018,95259,22,30,30
14/04/2018,95268,39,33,30
14/04/2018,95270,23,29,29
14/04/2018,95271,23,34,32
14/04/2018,95277,36,34,30
14/04/2018,95280,29,34,29
14/04/2018,95282,21,30,30
14/04/2018,95287,21,34,30
14/04/2018,95288,34,33,30
14/04/2018,95295,21,30,30
14/04/2018,95298,16,33,30
14/04/2018,95301,23,29,27
14/04/2018,95303,16,33,30
14/04/2018,95304,17,34,30
14/04/2018,95306,28,34,32
14/04/2018,95308,22,34,30
14/04/2018,95309,19,29,29
14/04/2018,95313,23,34,30
14/04/2018,95316,23,34,29
14/04/2018,95323,28,35,30
14/04/2018,95328,20,34,30
14/04/2018,95331,22,34,29
14/04/2018,95341,22,34,30
14/04/2018,95348,26,32,32
14/04/2018,95351,26,35,27
14/04/2018,95352,21,35,29
14/04/2018,95353,24,34,30
14/04/2018,95355,19,30,30
14/04/2018,95365,25,34,29
14/04/2018,95369,31,33,30
14/04/2018,95370,19,33,30
14/04/2018,95371,23,35,27
14/04/2018,95379,23,29,29
14/04/2018,95387,17,34,30
14/04/2018,95388,27,33,30
14/04/2018,95392,25,34,30
14/04/2018,95394,26,34,30
14/04/2018,95395,26,34,29
14/04/2018,95409,26,33,30
14/04/2018,95422,24,34,32
14/04/2018,95424,29,33,32
14/04/2018,95426,30,33,30
14/04/2018,95427,37,33,32
14/04/2018,95428,35,33,32
14/04/2018,95429,16,29,29
14/04/2018,95430,25,33,30
14/04/2018,95436,19,34,30
14/04/2018,95438,19,31,30
14/04/2018,95445,23,34,30
14/04/2018,95446,21,34,30
14/04/2018,95447,15,33,30
14/04/2018,95450,27,35,30
14/04/2018,95452,19,34,30
14/04/2018,95456,19,34,29
14/04/2018,95459,18,30,30
14/04/2018,95462,20,29,29
14/04/2018,95476,25,35,32
14/04/2018,95480,22,34,30
14/04/2018,95483,21,31,30
14/04/2018,95487,18,34,30
14/04/2018,95488,27,34,30
14/04/2018,95489,30,33,30
14/04/2018,95491,29,33,32
14/04/2018,95492,28,34,29
14/04/2018,95493,22,35,29
14/04/2018,95500,26,35,30
14/04/2018,95504,22,34,30
14/04/2018,95509,24,35,27
14/04/2018,95510,25,35,32
14/04/2018,95523,22,29,27
14/04/2018,95527,29,35,27
14/04/2018,95529,17,34,30
14/04/2018,95535,26,33,32
14/04/2018,95539,33,33,30
14/04/2018,95541,14,30,29
14/04/2018,95543,26,30,29
14/04/2018,95554,18,30,29
14/04/2018,95555,36,32,32
14/04/2018,95563,29,33,32
14/04/2018,95566,23,34,29
14/04/2018,95572,26,35,30
14/04/2018,95574,30,33,32
14/04/2018,95580,21,35,27
14/04/2018,95582,34,32,32
14/04/2018,95584,20,32,30
14/04/2018,95585,36,33,30
14/04/2018,95592,27,30,30
14/04/2018,95594,20,34,29
14/04/2018,95598,35,32,32
14/04/2018,95604,20,35,25
14/04/2018,95607,28,33,32
14/04/2018,95610,24,30,30
14/04/2018,95611,18,33,30
14/04/2018,95612,30,34,29
14/04/2018,95625,23,33,32
14/04/2018,95627,20,34,30
14/04/2018,95628,23,34,30
14/04/2018,95633,30,34,29
14/04/2018,95637,27,35,30
